# NACA0012M3
0.252027	0.026663
0.251024	0.027023
0.250008	0.027346
0.248979	0.027634
0.247932	0.027886
0.246865	0.028102
0.245091	0.028402
0.243035	0.028715
0.240972	0.028994
0.238903	0.029239
0.236535	0.029483
0.233667	0.029770
0.230799	0.030056
0.227932	0.030340
0.225065	0.030622
0.222198	0.030902
0.219332	0.031181
0.216466	0.031458
0.213601	0.031733
0.210816	0.032002
0.208054	0.032276
0.205293	0.032558
0.202532	0.032846
0.199772	0.033143
0.197012	0.033446
0.194252	0.033756
0.191497	0.034074
0.188819	0.034382
0.186148	0.034677
0.183475	0.034960
0.180802	0.035232
0.178127	0.035491
0.175452	0.035739
0.172775	0.035975
0.170097	0.036200
0.167418	0.036412
0.164693	0.036617
0.161862	0.036830
0.159032	0.037048
0.156202	0.037269
0.153373	0.037494
0.150544	0.037723
0.147715	0.037956
0.144887	0.038193
0.142059	0.038434
0.139252	0.038678
0.136461	0.038925
0.133669	0.039179
0.130878	0.039439
0.128088	0.039704
0.125297	0.039975
0.122507	0.040252
0.119718	0.040535
0.116954	0.040820
0.114228	0.041094
0.111501	0.041359
0.108773	0.041615
0.106045	0.041862
0.103317	0.042099
0.100587	0.042327
0.097858	0.042546
0.095127	0.042756
0.092396	0.042956
0.090184	0.043106
0.088500	0.043179
0.086817	0.043212
0.085134	0.043204
0.083449	0.043155
0.081760	0.043064
0.080068	0.042932
0.078190	0.042740
0.075993	0.042480
0.073805	0.042190
0.071625	0.041870
0.069453	0.041520
0.067289	0.041140
0.065132	0.040729
0.062983	0.040288
0.060841	0.039816
0.058705	0.039315
0.056575	0.038783
0.054452	0.038220
0.052334	0.037626
0.050222	0.037002
0.048176	0.036366
0.046529	0.035814
0.044917	0.035231
0.043322	0.034611
0.041743	0.033953
0.040179	0.033258
0.038630	0.032524
0.037094	0.031752
0.035570	0.030939
0.033935	0.030017
0.032057	0.028918
0.030199	0.027794
0.028362	0.026644
0.026544	0.025469
0.024747	0.024268
0.022969	0.023042
0.021210	0.021789
0.019488	0.020523
0.018067	0.019440
0.016707	0.018352
0.015375	0.017234
0.014071	0.016087
0.012793	0.014910
0.011541	0.013702
0.010313	0.012461
0.009110	0.011188
0.007931	0.009880
0.006775	0.008538
0.005420	0.006897
0.003950	0.005075
0.002505	0.003242
0.001086	0.001397
-0.000308	-0.000460
-0.001676	-0.002328
-0.002982	-0.004154
-0.004032	-0.005674
-0.005043	-0.007207
-0.006022	-0.008761
-0.006967	-0.010335
-0.007881	-0.011932
-0.008763	-0.013551
-0.009613	-0.015194
-0.010432	-0.016862
-0.011220	-0.018555
-0.011977	-0.020274
-0.012703	-0.022021
-0.013397	-0.023797
-0.014060	-0.025602
-0.014620	-0.027230
-0.014911	-0.028201
-0.015146	-0.029120
-0.015340	-0.030025
-0.015496	-0.030923
-0.015615	-0.031815
