# NACA0012M4
0.237295	0.000241
0.236015	0.000633
0.234717	0.000995
0.233399	0.001327
0.232059	0.001629
0.230696	0.001901
0.229255	0.002151
0.227160	0.002484
0.225003	0.002806
0.222848	0.003107
0.220693	0.003387
0.218540	0.003647
0.216360	0.003888
0.213916	0.004146
0.211464	0.004395
0.209010	0.004636
0.206554	0.004869
0.204096	0.005093
0.201637	0.005309
0.199518	0.005492
0.198064	0.005648
0.196617	0.005838
0.195175	0.006062
0.193738	0.006321
0.192303	0.006614
0.190872	0.006939
0.189451	0.007244
0.188028	0.007514
0.186600	0.007750
0.185167	0.007951
0.183003	0.008218
0.180494	0.008532
0.177983	0.008852
0.175456	0.009173
0.172929	0.009490
0.170401	0.009802
0.167873	0.010109
0.165344	0.010411
0.162814	0.010709
0.160278	0.011003
0.157733	0.011301
0.155189	0.011604
0.152645	0.011910
0.150102	0.012221
0.147559	0.012535
0.145017	0.012854
0.142471	0.013178
0.139894	0.013505
0.137316	0.013831
0.134738	0.014154
0.132160	0.014474
0.129581	0.014793
0.127002	0.015109
0.124423	0.015423
0.121844	0.015734
0.119402	0.016025
0.117140	0.016279
0.114876	0.016517
0.112609	0.016738
0.110340	0.016942
0.108479	0.017105
0.107048	0.017262
0.105622	0.017454
0.104201	0.017680
0.102782	0.017941
0.101088	0.018278
0.099247	0.018619
0.097403	0.018932
0.095556	0.019215
0.093704	0.019470
0.091849	0.019697
0.089989	0.019895
0.087932	0.020084
0.085822	0.020255
0.083712	0.020404
0.081601	0.020531
0.079490	0.020635
0.077378	0.020718
0.075265	0.020778
0.073133	0.020816
0.070924	0.020834
0.068714	0.020834
0.066503	0.020815
0.064292	0.020776
0.062079	0.020719
0.059865	0.020642
0.057650	0.020546
0.055434	0.020431
0.053217	0.020297
0.050998	0.020144
0.048778	0.019972
0.046770	0.019798
0.045193	0.019634
0.043630	0.019437
0.042079	0.019208
0.040539	0.018947
0.039010	0.018654
0.037492	0.018329
0.035982	0.017971
0.034480	0.017582
0.032985	0.017159
0.031497	0.016704
0.030014	0.016216
0.028536	0.015693
0.026972	0.015103
0.025252	0.014422
0.023542	0.013713
0.021841	0.012977
0.020148	0.012211
0.018465	0.011418
0.016789	0.010595
0.015122	0.009744
0.013462	0.008863
0.011902	0.008003
0.010406	0.007142
0.008935	0.006259
0.007490	0.005353
0.006070	0.004425
0.004673	0.003475
0.003299	0.002501
0.001948	0.001505
0.000619	0.000485
-0.000689	-0.000559
-0.001977	-0.001626
-0.003244	-0.002718
-0.004491	-0.003835
-0.005719	-0.004978
-0.006928	-0.006146
-0.008119	-0.007341
-0.009291	-0.008563
-0.010445	-0.009813
-0.011582	-0.011091
-0.012702	-0.012398
-0.013796	-0.013726
-0.014426	-0.014534
-0.014949	-0.015262
-0.015446	-0.016006
-0.015917	-0.016769
-0.016363	-0.017552
-0.016785	-0.018359
-0.017184	-0.019190
-0.017560	-0.020051
-0.017912	-0.020942
-0.018151	-0.021604
-0.018289	-0.022025
-0.018388	-0.022383
-0.018466	-0.022722
-0.018524	-0.023046
-0.018567	-0.023364
-0.018593	-0.023667
-0.018606	-0.023967
-0.018606	-0.024260
-0.018592	-0.024550
-0.018565	-0.024837
-0.018526	-0.025125
-0.018473	-0.025412
-0.018406	-0.025703
-0.018325	-0.025997
-0.018227	-0.026297
-0.018133	-0.026548
-0.018034	-0.026774
-0.017938	-0.026965
-0.017842	-0.027133
-0.017740	-0.027296
-0.017631	-0.027451
-0.017515	-0.027602
-0.017389	-0.027750
-0.017247	-0.027902
-0.017096	-0.028047
-0.016929	-0.028194
-0.016751	-0.028335
-0.016568	-0.028468
-0.016376	-0.028592
-0.016178	-0.028709
-0.015966	-0.028820
-0.015747	-0.028922
-0.015506	-0.029020
-0.015257	-0.029108
-0.014920	-0.029210
-0.014517	-0.029317
-0.014020	-0.029429
-0.013532	-0.029517
-0.013052	-0.029582
-0.012576	-0.029626
-0.012103	-0.029649
-0.011630	-0.029652
-0.011156	-0.029634
-0.010677	-0.029595
-0.010192	-0.029535
-0.009583	-0.029430
-0.008055	-0.029160
-0.006259	-0.028871
-0.004466	-0.028613
-0.002678	-0.028387
-0.000892	-0.028192
0.000892	-0.028029
0.002715	-0.027893
0.005020	-0.027735
0.007351	-0.027561
0.009682	-0.027373
0.012012	-0.027171
0.014341	-0.026955
0.016670	-0.026725
0.018997	-0.026481
0.021324	-0.026222
0.023650	-0.025950
0.025986	-0.025662
0.028571	-0.025338
0.031176	-0.025011
0.033781	-0.024686
0.036386	-0.024362
0.038992	-0.024039
0.041597	-0.023716
0.044202	-0.023395
0.046808	-0.023074
0.049413	-0.022755
0.052019	-0.022437
0.054624	-0.022119
0.057230	-0.021803
0.059835	-0.021487
0.062441	-0.021172
0.065046	-0.020859
0.067652	-0.020546
0.070258	-0.020234
0.072863	-0.019924
0.075464	-0.019614
0.077949	-0.019315
0.080427	-0.019009
0.082904	-0.018696
0.085379	-0.018376
0.087854	-0.018048
