# NACA0012M2
-0.021168	-0.041352
-0.021299	-0.042221
-0.021390	-0.043096
-0.021443	-0.043980
-0.021456	-0.044859
-0.021430	-0.045529
-0.021379	-0.046078
-0.021301	-0.046608
-0.021198	-0.047126
-0.021070	-0.047634
-0.020916	-0.048137
-0.020735	-0.048635
-0.020526	-0.049133
-0.020289	-0.049623
-0.020034	-0.050091
-0.019764	-0.050530
-0.019479	-0.050945
-0.019177	-0.051339
-0.018859	-0.051713
-0.018522	-0.052072
-0.018162	-0.052417
-0.017778	-0.052749
-0.017366	-0.053071
-0.016921	-0.053382
-0.016323	-0.053754
-0.015549	-0.054190
-0.014773	-0.054582
-0.013993	-0.054933
-0.013207	-0.055245
-0.012410	-0.055520
-0.011600	-0.055759
-0.010772	-0.055964
-0.009923	-0.056134
-0.008994	-0.056275
-0.007083	-0.056504
-0.004815	-0.056739
-0.002554	-0.056935
-0.000300	-0.057090
0.001948	-0.057206
0.004191	-0.057282
0.006428	-0.057319
0.009186	-0.057321
0.012216	-0.057314
0.015247	-0.057302
0.018278	-0.057286
0.021310	-0.057264
0.024342	-0.057238
0.027374	-0.057208
0.030407	-0.057172
0.033439	-0.057132
0.036472	-0.057087
0.039506	-0.057037
0.042540	-0.056983
0.045574	-0.056924
0.048608	-0.056860
0.051643	-0.056791
0.054678	-0.056718
0.057713	-0.056639
0.060748	-0.056557
0.063784	-0.056469
0.066821	-0.056376
0.069857	-0.056279
0.072894	-0.056177
0.075919	-0.056071
0.078825	-0.055961
0.081728	-0.055838
0.084629	-0.055703
0.087529	-0.055556
0.090428	-0.055397
0.093326	-0.055225
0.096222	-0.055041
0.099118	-0.054846
0.102012	-0.054637
0.104905	-0.054417
0.107796	-0.054185
0.110687	-0.053940
0.113576	-0.053683
0.116464	-0.053414
0.119351	-0.053133
0.122237	-0.052839
0.125122	-0.052533
0.128005	-0.052215
0.130888	-0.051885
0.133769	-0.051543
0.136649	-0.051188
0.138658	-0.050923
0.140227	-0.050666
0.141785	-0.050362
0.143335	-0.050010
0.144879	-0.049610
0.146419	-0.049161
0.147956	-0.048661
0.149493	-0.048110
0.151004	-0.047517
0.152046	-0.047064
0.152955	-0.046621
0.153831	-0.046147
0.154675	-0.045642
0.155493	-0.045104
0.156287	-0.044533
0.157061	-0.043925
0.157816	-0.043278
0.158706	-0.042443
0.159703	-0.041439
0.160652	-0.040415
0.161558	-0.039369
0.162421	-0.038300
0.163245	-0.037205
0.164031	-0.036083
0.164780	-0.034932
0.165493	-0.033748
0.166171	-0.032530
0.166816	-0.031274
0.167469	-0.029884
0.168437	-0.027717
0.169391	-0.025497
0.170311	-0.023266
0.171199	-0.021023
0.172054	-0.018769
0.172714	-0.017011
0.173339	-0.015480
0.174002	-0.013981
0.174705	-0.012511
0.175447	-0.011069
0.176230	-0.009653
0.177054	-0.008260
0.177920	-0.006889
0.178830	-0.005539
0.179785	-0.004208
0.180786	-0.002894
0.181836	-0.001597
0.183367	0.000199
0.185161	0.002270
0.186965	0.004321
0.188779	0.006351
0.190604	0.008360
0.192440	0.010349
0.194150	0.012170
0.195756	0.013828
0.197391	0.015465
0.199057	0.017081
0.200753	0.018674
0.202480	0.020246
0.204238	0.021798
0.206006	0.023309
0.207637	0.024649
0.209280	0.025943
0.210941	0.027197
0.212622	0.028412
0.214322	0.029589
0.216043	0.030727
0.217786	0.031829
0.219551	0.032894
0.221338	0.033922
0.223150	0.034915
0.224985	0.035872
0.226846	0.036793
0.228734	0.037680
0.230712	0.038559
0.232959	0.039514
0.235214	0.040436
0.237478	0.041326
0.239750	0.042183
0.242032	0.043008
0.244145	0.043742
0.245422	0.044214
0.246627	0.044709
0.247801	0.045242
0.248947	0.045812
0.250067	0.046420
